ano,municipio,nome_municipio,populacao,fonte,metodo,internacoes,taxa_100mil
2014,330610,Valença,73445,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,64,87.14003676220301
2014,330615,Varre-Sai,9966,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,3,30.102347983142685
2014,330620,Vassouras,35275,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,108,306.1658398299079
2014,330630,Volta Redonda,262259,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,234,89.22477398297103
2015,330010,Angra dos Reis,188276,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,65,34.5237842316599
2015,330015,Aperibé,11023,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,33,299.37403610632316
2015,330020,Araruama,122865,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,44,35.81166320758556
2015,330022,Areal,11970,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,8,66.83375104427736
2015,330023,Armação dos Búzios,31067,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,12,38.62619499790775
2015,330025,Arraial do Cabo,29097,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,27,92.79307145066501
2015,330030,Barra do Piraí,96865,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,406,419.1400402622206
2015,330040,Barra Mansa,179915,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,228,126.7265097407109
2015,330045,Belford Roxo,481127,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,317,65.88696955273764
2015,330050,Bom Jardim,26278,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,77,293.02077783697393
2015,330060,Bom Jesus do Itabapoana,35964,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,96,266.93360026693364
2015,330070,Cabo Frio,208451,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,68,32.62157533425122
2015,330080,Cachoeiras de Macacu,56290,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,8,14.212115828744002
2015,330090,Cambuci,14836,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,42,283.0951739013211
2015,330093,Carapebus,15008,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,1,6.663113006396588
2015,330095,Comendador Levy Gasparian,8250,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,13,157.5757575757576
2015,330100,Campos dos Goytacazes,483970,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,387,79.96363410955225
2015,330110,Cantagalo,19759,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,4,20.243939470620983
2015,330115,Cardoso Moreira,12558,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,5,39.815257206561554
2015,330120,Carmo,18200,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,20,109.89010989010988
2015,330130,Casimiro de Abreu,40305,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,31,76.91353430095522
2015,330140,Conceição de Macabu,22163,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,15,67.68036818120291
2015,330150,Cordeiro,21063,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,42,199.40179461615153
2015,330160,Duas Barras,11121,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,14,125.88795971585289
2015,330170,Duque de Caxias,882729,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,891,100.93698065884321
2015,330180,Engenheiro Paulo de Frontin,13626,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,26,190.81168354616176
2015,330185,Guapimirim,56515,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,55,97.31929576218702
2015,330187,Iguaba Grande,25901,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,6,23.165128759507354
2015,330190,Itaboraí,229007,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,288,125.76034793696262
2015,330200,Itaguaí,119143,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,69,57.91359962398127
2015,330205,Italva,14569,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,19,130.413892511497
2015,330210,Itaocara,22779,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,53,232.67044207383995
2015,330220,Itaperuna,99021,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,118,119.16664141949688
2015,330225,Itatiaia,30240,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,13,42.98941798941799
2015,330227,Japeri,99863,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,49,49.06722209426915
2015,330230,Laje do Muriaé,7298,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,10,137.02384214853384
2015,330240,Macaé,234628,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,109,46.4565184036006
2015,330245,Macuco,5398,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,0,0
2015,330250,Magé,234809,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,247,105.19187935726484
2015,330260,Mangaratiba,40779,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,52,127.51661394345129
2015,330270,Maricá,146549,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,140,95.53118752089745
2015,330280,Mendes,18099,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,43,237.58218686115254
2015,330285,Mesquita,170751,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,53,31.039349696341453
2015,330290,Miguel Pereira,24842,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,42,169.06851300217375
2015,330300,Miracema,26665,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,62,232.5145321582599
2015,330310,Natividade,15013,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,25,166.52234729900752
2015,330320,Nilópolis,158309,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,119,75.16944709397444
2015,330330,Niterói,496696,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,309,62.21109088859182
2015,330340,Nova Friburgo,184786,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,177,95.7864773305337
2015,330350,Nova Iguaçu,807492,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,915,113.31381611211009
2015,330360,Paracambi,49521,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,92,185.77977019850167
2015,330370,Paraíba do Sul,42356,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,55,129.85173293039946
2015,330380,Paraty,40478,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,37,91.40767824497257
2015,330385,Paty do Alferes,26818,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,60,223.7303303751212
2015,330390,Petrópolis,298142,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,1238,415.23837634415816
2015,330395,Pinheiral,23887,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,7,29.304642692678026
2015,330400,Piraí,27838,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,43,154.4651196206624
2015,330410,Porciúncula,18059,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,21,116.28550861066505
2015,330411,Porto Real,18266,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,12,65.695828314902
2015,330412,Quatis,13543,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,36,265.81998080189027
2015,330414,Queimados,143632,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,73,50.82432884036983
2015,330415,Quissamã,22700,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,29,127.7533039647577
2015,330420,Resende,125214,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,128,102.22499081572347
2015,330430,Rio Bonito,57615,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,85,147.53102490670832
2015,330440,Rio Claro,17826,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,29,162.68372040839225
2015,330450,Rio das Flores,8892,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,3,33.738191632928476
2015,330452,Rio das Ostras,131976,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,68,51.52451960962599
2015,330455,Rio de Janeiro,6476631,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,5635,87.00511114497645
2015,330460,Santa Maria Madalena,10225,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,10,97.79951100244497
2015,330470,Santo Antônio de Pádua,41178,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,121,293.84622856865315
2015,330475,São Francisco de Itabapoana,41291,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,30,72.65505800295463
2015,330480,São Fidélis,37703,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,13,34.48001485292947
2015,330490,São Gonçalo,1038081,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,736,70.900055005341585
2015,330500,São João da Barra,34583,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,18,52.04869444524766
2015,330510,São João de Meriti,460625,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,473,102.68656716417911
2015,330513,São José de Ubá,7206,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,10,138.77324451845686
2015,330515,São José do Vale do Rio Preto,20916,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,45,215.14629948364887
2015,330520,São Pedro da Aldeia,96920,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,13,13.413124226165909
2015,330530,São Sebastião do Alto,9054,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,20,220.8968411751712
2015,330540,Sapucaia,17606,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,4,22.719527433829377
2015,330550,Saquarema,82359,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,110,133.5616022535485
2015,330555,Seropédica,82892,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,22,26.54055879940163
2015,330560,Silva Jardim,21307,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,40,187.73173135589244
2015,330570,Sumidouro,15127,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,41,271.0385403582997
2015,330575,Tanguá,32426,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,24,74.01467957811633
2015,330580,Teresópolis,173060,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,433,250.20224199699524
2015,330590,Trajano de Moraes,10350,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,18,173.91304347826087
2015,330600,Três Rios,79264,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,110,138.77674606378685
2015,330610,Valença,73725,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,49,66.46320786707358
2015,330615,Varre-Sai,10402,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,9,86.52182272639878
2015,330620,Vassouras,35432,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,154,434.6353578685933
2015,330630,Volta Redonda,262970,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,246,93.54679240978058
2016,330010,Angra dos Reis,191504,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,116,60.5731472971844
2016,330015,Aperibé,11160,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,26,232.97491039426527
2016,330020,Araruama,124940,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,41,32.815751560749156
2016,330022,Areal,12058,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,4,33.17299718029524
2016,330023,Armação dos Búzios,31674,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,18,56.82894487592347
2016,330025,Arraial do Cabo,29077,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,26,89.41775286308766
2016,330030,Barra do Piraí,97152,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,499,513.6281291172596
2016,330040,Barra Mansa,180126,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,205,113.80922243318565
2016,330045,Belford Roxo,494141,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,421,85.1983543158734
2016,330050,Bom Jardim,26424,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,56,211.9285498032092
2016,330060,Bom Jesus do Itabapoana,36031,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,141,391.3296883239433
2016,330070,Cabo Frio,212289,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,67,31.56074973267574
2016,330080,Cachoeiras de Macacu,56603,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,8,14.133526491528716
2016,330090,Cambuci,14824,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,34,229.35779816513764
2016,330093,Carapebus,15293,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,2,13.07787876806382
2016,330095,Comendador Levy Gasparian,8255,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,10,121.13870381586916
2016,330100,Campos dos Goytacazes,487186,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,499,102.42494652966218
2016,330110,Cantagalo,19727,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,41,207.8369747047194
2016,330115,Cardoso Moreira,12538,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,5,39.87876854362737
2016,330120,Carmo,18322,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,2,10.915838882218099
2016,330130,Casimiro de Abreu,41167,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,32,77.73216411203148
2016,330140,Conceição de Macabu,22315,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,29,129.9574277391889
2016,330150,Cordeiro,21158,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,53,250.4962661877304
2016,330160,Duas Barras,11145,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,15,134.58950201884252
2016,330170,Duque de Caxias,886917,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,1077,121.43188145001167
2016,330180,Engenheiro Paulo de Frontin,13521,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,32,236.66888543746765
2016,330185,Guapimirim,57105,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,51,89.30916732335172
2016,330187,Iguaba Grande,26430,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,7,26.485054861899357
2016,330190,Itaboraí,230786,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,243,105.2923487559904
2016,330200,Itaguaí,120855,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,131,108.39435687393984
2016,330205,Italva,14647,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,11,75.10070321567557
2016,330210,Itaocara,22736,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,73,321.07670654468683
2016,330220,Itaperuna,99504,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,132,132.6579835986493
2016,330225,Itatiaia,30475,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,27,88.59721082854799
2016,330227,Japeri,100562,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,74,73.58644418368768
2016,330230,Laje do Muriaé,7257,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,7,96.45859170456112
2016,330240,Macaé,239471,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,120,50.11045178748158
2016,330245,Macuco,5417,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,6,110.76241462063872
2016,330250,Magé,236319,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,283,119.75338419678485
2016,330260,Mangaratiba,41557,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,61,146.78634165122602
2016,330270,Maricá,149876,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,174,116.09597267074115
2016,330280,Mendes,18111,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,72,397.54845121749213
2016,330285,Mesquita,171020,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,51,29.821073558648113
2016,330290,Miguel Pereira,24855,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,76,305.77348622007645
2016,330300,Miracema,26607,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,60,225.50456646747097
2016,330310,Natividade,14986,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,16,106.76631522754572
2016,330320,Nilópolis,158319,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,102,64.42688496011218
2016,330330,Niterói,497883,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,380,76.32315222652711
2016,330340,Nova Friburgo,185102,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,119,64.28887856425105
2016,330350,Nova Iguaçu,797435,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,1110,139.19629813088213
2016,330360,Paracambi,50071,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,119,237.66251922270376
2016,330370,Paraíba do Sul,42737,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,83,194.21110513138498
2016,330380,Paraty,40975,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,43,104.94203782794388
2016,330385,Paty do Alferes,26939,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,75,278.40677085266714
2016,330390,Petrópolis,298158,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,1202,403.14195829057076
2016,330395,Pinheiral,24076,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,39,161.98704103671707
2016,330400,Piraí,28088,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,37,131.72885217886642
2016,330410,Porciúncula,18156,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,13,71.60167437761622
2016,330411,Porto Real,18552,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,15,80.85381630012937
2016,330412,Quatis,13666,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,21,153.66603248938972
2016,330414,Queimados,144525,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,113,78.18716485037191
2016,330415,Quissamã,23125,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,30,129.7297297297297
2016,330420,Resende,126084,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,121,95.96776752006599
2016,330430,Rio Bonito,57963,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,88,151.82098925176405
2016,330440,Rio Claro,17850,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,18,100.84033613445378
2016,330450,Rio das Flores,8943,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,18,201.27474002012744
2016,330452,Rio das Ostras,136626,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,99,72.46058583285757
2016,330455,Rio de Janeiro,6498837,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,4573,70.36643633314699
2016,330460,Santa Maria Madalena,10198,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,24,235.3402627966268
2016,330470,Santo Antônio de Pádua,41246,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,69,167.28894923144063
2016,330475,São Francisco de Itabapoana,41240,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,42,101.84287099903007
2016,330480,São Fidélis,37696,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,18,47.750424448217316
2016,330490,São Gonçalo,1044058,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,924,88.50083041363602
2016,330500,São João da Barra,34884,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,18,51.59958720330237
2016,330510,São João de Meriti,460541,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,462,100.31680132713483
2016,330513,São José de Ubá,7236,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,9,124.37810945273631
2016,330515,São José do Vale do Rio Preto,21017,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,32,152.25769615073511
2016,330520,São Pedro da Aldeia,98470,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,15,15.233065908398498
2016,330530,São Sebastião do Alto,9075,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,15,165.2892561983471
2016,330540,Sapucaia,17604,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,9,51.12474437627812
2016,330550,Saquarema,83750,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,110,131.34328358208955
2016,330555,Seropédica,83667,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,24,28.685144680698482
2016,330560,Silva Jardim,21279,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,25,117.48672400018798
2016,330570,Sumidouro,15153,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,32,211.179304428166
2016,330575,Tanguá,32703,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,27,82.56123291441153
2016,330580,Teresópolis,174587,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,418,239.42217920005498
2016,330590,Trajano de Moraes,10351,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,10,96.60902328277461
2016,330600,Três Rios,79230,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,123,155.2442256720939
2016,330610,Valença,73997,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,43,58.11046393772721
2016,330615,Varre-Sai,10500,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,11,104.76190476190476
2016,330620,Vassouras,35622,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,115,322.83420358205603
2016,330630,Volta Redonda,263659,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,316,119.85177824386803
2017,330010,Angra dos Reis,194619,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,120,61.65893360874324
2017,330015,Aperibé,11292,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,18,159.4048884165781
2017,330020,Araruama,126742,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,34,26.826150762967288
2017,330022,Areal,12143,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,11,90.58716956271103
2017,330023,Armação dos Búzios,32260,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,37,114.69311841289522
2017,330025,Arraial do Cabo,29304,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,16,54.600054600054605
2017,330030,Barra do Piraí,97460,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,525,538.6825364252
2017,330040,Barra Mansa,179451,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,270,150.45889964391395
2017,330045,Belford Roxo,495783,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,410,82.69747046590948
2017,330050,Bom Jardim,26566,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,73,274.7873221410826
2017,330060,Bom Jesus do Itabapoana,36068,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,128,354.88521681268713
2017,330070,Cabo Frio,216030,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,128,59.25102994954405
2017,330080,Cachoeiras de Macacu,57048,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,109,191.0671715046978
2017,330090,Cambuci,15124,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,15,99.1801110817244
2017,330093,Carapebus,15568,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,2,12.846865364850977
2017,330095,Comendador Levy Gasparian,8336,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,9,107.96545105566219
2017,330100,Campos dos Goytacazes,490288,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,529,107.89576738569984
2017,330110,Cantagalo,19697,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,40,203.0766106513682
2017,330115,Cardoso Moreira,12519,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,5,39.93929227574087
2017,330120,Carmo,18264,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,11,60.227770477441965
2017,330130,Casimiro de Abreu,41999,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,20,47.620181432891265
2017,330140,Conceição de Macabu,22461,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,39,173.63429945238414
2017,330150,Cordeiro,21250,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,38,178.82352941176472
2017,330160,Duas Barras,11169,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,10,89.53353030710001
2017,330170,Duque de Caxias,890997,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,1239,139.05770726500762
2017,330180,Engenheiro Paulo de Frontin,13576,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,36,265.17383618149677
2017,330185,Guapimirim,57921,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,68,117.40128796118852
2017,330187,Iguaba Grande,26936,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,11,40.837540837540836
2017,330190,Itaboraí,232394,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,269,115.75169754812946
2017,330200,Itaguaí,122369,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,96,78.45124173606061
2017,330205,Italva,14723,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,15,101.88141003871493
2017,330210,Itaocara,22694,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,52,229.13545430510266
2017,330220,Itaperuna,99997,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,144,144.00432012960388
2017,330225,Itatiaia,30703,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,25,81.42526788913135
2017,330227,Japeri,101237,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,64,63.217993421377564
2017,330230,Laje do Muriaé,7217,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,9,124.70555632534293
2017,330240,Macaé,244139,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,138,56.525176231573
2017,330245,Macuco,5434,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,11,202.42914979757086
2017,330250,Magé,237420,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,303,127.62193580995702
2017,330260,Mangaratiba,42415,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,52,122.59813745137333
2017,330270,Maricá,153008,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,179,116.98734706682002
